,Date,Site,parameter,o3,co,so2,no2,pm10
3857,2019-01-22,170310076,42401,,,1.9,,
3858,2019-01-22,170311016,81102,,,,,25.0
3859,2019-01-22,170311601,42401,,,0.7,,
3860,2019-01-22,170313103,42602,,,,28.4,
3861,2019-01-22,170314002,42602,,,,31.1,
3862,2019-01-22,170314201,44201,0.017,,,,
3863,2019-01-23,170310022,81102,,,,,19.0
3864,2019-01-23,170310076,42401,,,1.9,,
3865,2019-01-23,170311016,81102,,,,,18.0
3866,2019-01-23,170311601,42401,,,0.5,,
3867,2019-01-23,170313103,42602,,,,35.7,
3868,2019-01-23,170314002,42602,,,,34.4,
3869,2019-01-23,170314201,44201,0.026,,,,
3870,2019-01-24,170310022,81102,,,,,40.0
3871,2019-01-24,170310076,42401,,,1.1,,
3872,2019-01-24,170311016,81102,,,,,31.0
3873,2019-01-24,170311601,42401,,,0.1,,
3874,2019-01-24,170313103,42602,,,,46.6,
3875,2019-01-24,170314002,42602,,,,37.6,
3876,2019-01-24,170314201,44201,0.032,,,,
3877,2019-01-25,170310022,81102,,,,,35.0
3878,2019-01-25,170310076,42401,,,1.4,,
3879,2019-01-25,170311016,81102,,,,,36.0
3880,2019-01-25,170311601,42401,,,2.5,,
3881,2019-01-25,170313103,42602,,,,42.2,
3882,2019-01-25,170314002,42602,,,,37.0,
3883,2019-01-25,170314201,44201,0.031,,,,
3884,2019-01-26,170310022,81102,,,,,33.0
3885,2019-01-26,170310076,42401,,,2.5,,
3886,2019-01-26,170311016,81102,,,,,27.0
3887,2019-01-26,170311601,42401,,,0.4,,
3888,2019-01-26,170313103,42602,,,,57.6,
3889,2019-01-26,170314002,42602,,,,43.9,
3890,2019-01-26,170314201,44201,0.027,,,,
3891,2019-01-27,170310022,81102,,,,,31.0
3892,2019-01-27,170310076,42401,,,2.4,,
3893,2019-01-27,170311016,81102,,,,,32.0
3894,2019-01-27,170311601,42401,,,1.4,,
3895,2019-01-27,170313103,42602,,,,40.4,
3896,2019-01-27,170314002,42602,,,,36.2,
3897,2019-01-27,170314201,44201,0.033,,,,
3898,2019-01-28,170310022,81102,,,,,28.0
3899,2019-01-28,170310076,42401,,,1.2,,
3900,2019-01-28,170311016,81102,,,,,23.0
3901,2019-01-28,170311601,42401,,,0.2,,
3902,2019-01-28,170313103,42602,,,,40.2,
3903,2019-01-28,170314002,42602,,,,32.1,
3904,2019-01-28,170314201,44201,0.033,,,,
3905,2019-01-29,170310022,81102,,,,,23.0
3906,2019-01-29,170310076,42401,,,0.9,,
3907,2019-01-29,170311016,81102,,,,,14.0
3908,2019-01-29,170311601,42401,,,0.4,,
3909,2019-01-29,170313103,42602,,,,31.9,
3910,2019-01-29,170314002,42602,,,,15.3,
3911,2019-01-29,170314201,44201,0.034,,,,
3912,2019-01-30,170310076,42401,,,0.8,,
3913,2019-01-30,170311016,81102,,,,,22.0
3914,2019-01-30,170311601,42401,,,1.8,,
3915,2019-01-30,170313103,42602,,,,21.4,
3916,2019-01-30,170314002,42602,,,,14.5,
3917,2019-01-30,170314201,44201,0.021,,,,
3918,2019-01-31,170310076,42401,,,6.6,,
3919,2019-01-31,170311016,81102,,,,,32.0
3920,2019-01-31,170311601,42401,,,9.4,,
3921,2019-01-31,170313103,42602,,,,44.6,
3922,2019-01-31,170314002,42602,,,,43.6,
3923,2019-01-31,170314201,44201,0.027,,,,
3924,2019-02-01,170310022,81102,,,,,32.0
3925,2019-02-01,170310076,42401,,,7.5,,
3926,2019-02-01,170311016,81102,,,,,34.0
3927,2019-02-01,170311601,42401,,,3.0,,
3928,2019-02-01,170313103,42602,,,,49.4,
3929,2019-02-01,170314002,42602,,,,71.8,
3930,2019-02-01,170314201,44201,0.025,,,,
3931,2019-02-02,170310022,81102,,,,,37.0
3932,2019-02-02,170310076,42401,,,1.1,,
3933,2019-02-02,170311016,81102,,,,,36.0
3934,2019-02-02,170311601,42401,,,0.6,,
3935,2019-02-02,170313103,42602,,,,34.0,
3936,2019-02-02,170314002,42602,,,,50.0,
3937,2019-02-02,170314201,44201,0.024,,,,
3938,2019-02-03,170310022,81102,,,,,21.0
3939,2019-02-03,170310076,42401,,,1.0,,
3940,2019-02-03,170311016,81102,,,,,20.0
3941,2019-02-03,170311601,42401,,,0.1,,
3942,2019-02-03,170313103,42602,,,,27.3,
3943,2019-02-03,170314002,42602,,,,38.3,
3944,2019-02-03,170314201,44201,0.023,,,,
3945,2019-02-04,170310022,81102,,,,,16.0
3946,2019-02-04,170310076,42401,,,0.8,,
3947,2019-02-04,170311016,81102,,,,,16.0
3948,2019-02-04,170311601,42401,,,0.3,,
3949,2019-02-04,170313103,42602,,,,27.3,
3950,2019-02-04,170314002,42602,,,,26.5,
3951,2019-02-04,170314201,44201,0.021,,,,
3952,2019-02-05,170310022,81102,,,,,19.0
3953,2019-02-05,170310076,42401,,,1.3,,
3954,2019-02-05,170311016,81102,,,,,15.0
3955,2019-02-05,170311601,42401,,,0.1,,
3956,2019-02-05,170313103,42602,,,,21.5,
3957,2019-02-05,170314002,42602,,,,22.8,
3958,2019-02-05,170314201,44201,0.032,,,,
3959,2019-02-06,170310022,81102,,,,,17.0
3960,2019-02-06,170310076,42401,,,1.6,,
3961,2019-02-06,170311016,81102,,,,,17.0
3962,2019-02-06,170311601,42401,,,0.8,,
3963,2019-02-06,170313103,42602,,,,25.1,
3964,2019-02-06,170314002,42602,,,,26.4,
3965,2019-02-06,170314201,44201,0.026,,,,
3966,2019-02-07,170310022,81102,,,,,22.0
3967,2019-02-07,170310076,42401,,,3.1,,
3968,2019-02-07,170311016,81102,,,,,14.0
3969,2019-02-07,170311601,42401,,,1.1,,
3970,2019-02-07,170313103,42602,,,,22.6,
3971,2019-02-07,170314002,42602,,,,27.6,
3972,2019-02-07,170314201,44201,0.034,,,,
3973,2019-02-08,170310022,81102,,,,,61.0
3974,2019-02-08,170310076,42401,,,0.9,,
3975,2019-02-08,170311016,81102,,,,,20.0
3976,2019-02-08,170311601,42401,,,0.0,,
3977,2019-02-08,170313103,42602,,,,20.8,
3978,2019-02-08,170314002,42602,,,,10.4,
3979,2019-02-08,170314201,44201,0.035,,,,
3980,2019-02-09,170310022,81102,,,,,23.0
3981,2019-02-09,170310076,42401,,,2.4,,
3982,2019-02-09,170311016,81102,,,,,25.0
3983,2019-02-09,170311601,42401,,,0.2,,
3984,2019-02-09,170313103,42602,,,,33.6,
3985,2019-02-09,170314002,42602,,,,30.2,
3986,2019-02-09,170314201,44201,0.032,,,,
3987,2019-02-10,170310022,81102,,,,,24.0
3988,2019-02-10,170310076,42401,,,1.4,,
3989,2019-02-10,170311016,81102,,,,,28.0
3990,2019-02-10,170311601,42401,,,0.1,,
3991,2019-02-10,170313103,42602,,,,26.1,
3992,2019-02-10,170314002,42602,,,,29.9,
3993,2019-02-10,170314201,44201,0.02,,,,
3994,2019-02-11,170310022,81102,,,,,26.0
3995,2019-02-11,170310076,42401,,,1.8,,
3996,2019-02-11,170311016,81102,,,,,26.0
3997,2019-02-11,170311601,42401,,,1.1,,
3998,2019-02-11,170313103,42602,,,,26.0,
3999,2019-02-11,170314002,42602,,,,28.0,
4000,2019-02-11,170314201,44201,0.027,,,,
4001,2019-02-12,170310022,81102,,,,,19.0
4002,2019-02-12,170310076,42401,,,1.8,,
4003,2019-02-12,170311016,81102,,,,,15.0
4004,2019-02-12,170311601,42401,,,0.7,,
4005,2019-02-12,170313103,42602,,,,33.9,
4006,2019-02-12,170314002,42602,,,,35.4,
4007,2019-02-12,170314201,44201,0.039,,,,
4008,2019-02-13,170310022,81102,,,,,37.0
4009,2019-02-13,170310076,42401,,,0.8,,
4010,2019-02-13,170311016,81102,,,,,23.0
4011,2019-02-13,170311601,42401,,,0.2,,
4012,2019-02-13,170313103,42602,,,,37.7,
4013,2019-02-13,170314002,42602,,,,40.8,
4014,2019-02-13,170314201,44201,0.039,,,,
4015,2019-02-14,170310022,81102,,,,,17.0
4016,2019-02-14,170310076,42401,,,1.4,,
4017,2019-02-14,170311016,81102,,,,,22.0
4018,2019-02-14,170311601,42401,,,0.7,,
4019,2019-02-14,170313103,42602,,,,38.3,
4020,2019-02-14,170314002,42602,,,,41.9,
4021,2019-02-14,170314201,44201,0.034,,,,
4022,2019-02-15,170310022,81102,,,,,38.0
4023,2019-02-15,170310076,42401,,,1.5,,
4024,2019-02-15,170311016,81102,,,,,31.0
4025,2019-02-15,170311601,42401,,,0.2,,
4026,2019-02-15,170313103,42602,,,,27.0,
4027,2019-02-15,170314002,42602,,,,25.6,
4028,2019-02-15,170314201,44201,0.033,,,,
4029,2019-02-16,170310022,81102,,,,,24.0
4030,2019-02-16,170310076,42401,,,1.6,,
4031,2019-02-16,170311016,81102,,,,,19.0
4032,2019-02-16,170311601,42401,,,0.4,,
4033,2019-02-16,170313103,42602,,,,27.6,
4034,2019-02-16,170314002,42602,,,,34.7,
4035,2019-02-16,170314201,44201,0.041,,,,
4036,2019-02-17,170310022,81102,,,,,21.0
4037,2019-02-17,170310076,42401,,,2.0,,
4038,2019-02-17,170311016,81102,,,,,17.0
4039,2019-02-17,170311601,42401,,,0.9,,
4040,2019-02-17,170313103,42602,,,,25.6,
4041,2019-02-17,170314002,42602,,,,20.9,
4042,2019-02-17,170314201,44201,0.036,,,,
4043,2019-02-18,170310022,81102,,,,,17.0
4044,2019-02-18,170310076,42401,,,1.7,,
4045,2019-02-18,170311016,81102,,,,,19.0
4046,2019-02-18,170311601,42401,,,0.3,,
4047,2019-02-18,170313103,42602,,,,38.4,
4048,2019-02-18,170314002,42602,,,,34.1,
4049,2019-02-18,170314201,44201,0.036,,,,
4050,2019-02-19,170310022,81102,,,,,37.0
4051,2019-02-19,170310076,42401,,,4.6,,
4052,2019-02-19,170311016,81102,,,,,40.0
4053,2019-02-19,170311601,42401,,,1.4,,
4054,2019-02-19,170313103,42602,,,,77.3,
4055,2019-02-19,170314002,42602,,,,62.6,
4056,2019-02-19,170314201,44201,0.037,,,,
4057,2019-02-20,170310022,81102,,,,,26.0
4058,2019-02-20,170310076,42401,,,2.8,,
4059,2019-02-20,170311016,81102,,,,,20.0
4060,2019-02-20,170311601,42401,,,0.8,,
4061,2019-02-20,170313103,42602,,,,25.0,
4062,2019-02-20,170314002,42602,,,,29.4,
4063,2019-02-20,170314201,44201,0.041,,,,
4064,2019-02-21,170310022,81102,,,,,35.0
4065,2019-02-21,170310076,42401,,,0.9,,
4066,2019-02-21,170311016,81102,,,,,30.0
4067,2019-02-21,170311601,42401,,,0.3,,
4068,2019-02-21,170313103,42602,,,,41.1,
4069,2019-02-21,170314002,42602,,,,28.2,
4070,2019-02-21,170314201,44201,0.048,,,,
4071,2019-02-22,170310022,81102,,,,,37.0
4072,2019-02-22,170310076,42401,,,3.3,,
4073,2019-02-22,170311016,81102,,,,,39.0
4074,2019-02-22,170311601,42401,,,3.5,,
4075,2019-02-22,170313103,42602,,,,51.7,
4076,2019-02-22,170314002,42602,,,,54.0,
4077,2019-02-22,170314201,44201,0.056,,,,
4078,2019-02-23,170310022,81102,,,,,35.0
4079,2019-02-23,170310076,42401,,,3.1,,
4080,2019-02-23,170311016,81102,,,,,31.0
4081,2019-02-23,170311601,42401,,,0.9,,
4082,2019-02-23,170313103,42602,,,,34.7,
4083,2019-02-23,170314002,42602,,,,35.6,
4084,2019-02-23,170314201,44201,0.033,,,,
4085,2019-02-24,170310022,81102,,,,,31.0
4086,2019-02-24,170310076,42401,,,1.0,,
4087,2019-02-24,170311016,81102,,,,,13.0
4088,2019-02-24,170311601,42401,,,0.5,,
4089,2019-02-24,170313103,42602,,,,22.1,
4090,2019-02-24,170314002,42602,,,,30.0,
4091,2019-02-24,170314201,44201,0.049,,,,
4092,2019-02-25,170310022,81102,,,,,28.0
4093,2019-02-25,170310076,42401,,,2.5,,
4094,2019-02-25,170311016,81102,,,,,20.0
4095,2019-02-25,170311601,42401,,,0.0,,
4096,2019-02-25,170313103,42602,,,,36.0,
4097,2019-02-25,170314002,42602,,,,33.1,
4098,2019-02-25,170314201,44201,0.035,,,,
4099,2019-02-26,170310022,81102,,,,,20.0
4100,2019-02-26,170310076,42401,,,3.5,,
4101,2019-02-26,170311016,81102,,,,,21.0
4102,2019-02-26,170311601,42401,,,0.9,,
4103,2019-02-26,170313103,42602,,,,27.9,
4104,2019-02-26,170314002,42602,,,,27.5,
4105,2019-02-26,170314201,44201,0.037,,,,
4106,2019-02-27,170310022,81102,,,,,41.0
4107,2019-02-27,170310076,42401,,,4.2,,
4108,2019-02-27,170311016,81102,,,,,32.0
4109,2019-02-27,170311601,42401,,,2.3,,
4110,2019-02-27,170313103,42602,,,,37.1,
4111,2019-02-27,170314002,42602,,,,30.7,
4112,2019-02-28,170310022,81102,,,,,27.0
4113,2019-02-28,170310076,42401,,,2.5,,
4114,2019-02-28,170311016,81102,,,,,33.0
4115,2019-02-28,170311601,42401,,,1.8,,
4116,2019-02-28,170313103,42602,,,,48.1,
4117,2019-02-28,170314002,42602,,,,47.6,
4118,2019-02-28,170314201,44201,0.03,,,,
4119,2019-03-01,170310001,44201,0.036,,,,
4120,2019-03-01,170310022,81102,,,,,21.0
4121,2019-03-01,170310032,44201,0.041,,,,
4122,2019-03-01,170310076,44201,0.037,,,,
4123,2019-03-01,170310119,42101,,0.6,,,
4124,2019-03-01,170311016,81102,,,,,32.0
4125,2019-03-01,170311601,44201,0.034,,,,
4126,2019-03-01,170313103,44201,0.024,,,,
4127,2019-03-01,170314002,44201,0.03,,,,
4128,2019-03-01,170314007,44201,0.041,,,,
4129,2019-03-01,170314201,44201,0.041,,,,
4130,2019-03-01,170317002,44201,0.043,,,,
4131,2019-03-02,170310001,44201,0.043,,,,
4132,2019-03-02,170310022,81102,,,,,23.0
4133,2019-03-02,170310032,44201,0.049,,,,
4134,2019-03-02,170310076,44201,0.043,,,,
4135,2019-03-02,170310119,42101,,0.5,,,
4136,2019-03-02,170311003,44201,0.046,,,,
4137,2019-03-02,170311016,81102,,,,,20.0
4138,2019-03-02,170311601,44201,0.044,,,,
4139,2019-03-02,170313103,44201,0.041,,,,
4140,2019-03-02,170314002,44201,0.044,,,,
4141,2019-03-02,170314007,44201,0.05,,,,
4142,2019-03-02,170314201,44201,0.049,,,,
4143,2019-03-02,170317002,44201,0.051,,,,
4144,2019-03-03,170310001,44201,0.035,,,,
4145,2019-03-03,170310022,81102,,,,,18.0
4146,2019-03-03,170310032,44201,0.033,,,,
4147,2019-03-03,170310076,44201,0.033,,,,
4148,2019-03-03,170310119,42101,,0.3,,,
4149,2019-03-03,170311003,44201,0.036,,,,
4150,2019-03-03,170311016,81102,,,,,14.0
4151,2019-03-03,170311601,44201,0.035,,,,
4152,2019-03-03,170313103,44201,0.031,,,,
4153,2019-03-03,170314002,44201,0.035,,,,
4154,2019-03-03,170314007,44201,0.039,,,,
4155,2019-03-03,170314201,44201,0.037,,,,
4156,2019-03-03,170317002,44201,0.037,,,,
4157,2019-03-04,170310022,81102,,,,,56.0
4158,2019-03-04,170310032,44201,0.034,,,,
4159,2019-03-04,170310076,44201,0.038,,,,
4160,2019-03-04,170310119,42101,,0.2,,,
4161,2019-03-04,170311003,44201,0.036,,,,
4162,2019-03-04,170311016,81102,,,,,23.0
4163,2019-03-04,170311601,44201,0.037,,,,
4164,2019-03-04,170313103,44201,0.035,,,,
4165,2019-03-04,170314002,42602,,,,11.9,
4166,2019-03-04,170314007,44201,0.043,,,,
4167,2019-03-04,170314201,44201,0.042,,,,
4168,2019-03-04,170317002,44201,0.04,,,,
4169,2019-03-05,170310001,44201,0.04,,,,
4170,2019-03-05,170310022,81102,,,,,70.0
4171,2019-03-05,170310032,44201,0.037,,,,
4172,2019-03-05,170310076,44201,0.041,,,,
4173,2019-03-05,170310119,42101,,0.2,,,
4174,2019-03-05,170311003,44201,0.04,,,,
4175,2019-03-05,170311016,81102,,,,,30.0
4176,2019-03-05,170311601,44201,0.04,,,,
4177,2019-03-05,170313103,44201,0.034,,,,
4178,2019-03-05,170314002,44201,0.04,,,,
4179,2019-03-05,170314007,44201,0.044,,,,
4180,2019-03-05,170314201,44201,0.042,,,,
4181,2019-03-05,170317002,44201,0.043,,,,
4182,2019-03-06,170310001,44201,0.042,,,,
4183,2019-03-06,170310022,81102,,,,,63.0
4184,2019-03-06,170310032,44201,0.04,,,,
4185,2019-03-06,170310076,44201,0.041,,,,
4186,2019-03-06,170310119,42101,,0.2,,,
4187,2019-03-06,170311003,44201,0.044,,,,
4188,2019-03-06,170311016,81102,,,,,29.0
4189,2019-03-06,170311601,44201,0.042,,,,
4190,2019-03-06,170313103,44201,0.036,,,,
4191,2019-03-06,170314002,44201,0.043,,,,
4192,2019-03-06,170314007,44201,0.048,,,,
4193,2019-03-06,170314201,44201,0.046,,,,
4194,2019-03-06,170317002,44201,0.048,,,,
4195,2019-03-07,170310001,44201,0.04,,,,
4196,2019-03-07,170310022,81102,,,,,31.0
4197,2019-03-07,170310032,44201,0.046,,,,
4198,2019-03-07,170310076,44201,0.037,,,,
4199,2019-03-07,170310119,42101,,0.2,,,
4200,2019-03-07,170311003,44201,0.039,,,,
4201,2019-03-07,170311016,81102,,,,,36.0
4202,2019-03-07,170311601,44201,0.032,,,,
4203,2019-03-07,170313103,44201,0.021,,,,
4204,2019-03-07,170314002,44201,0.035,,,,
4205,2019-03-07,170314007,44201,0.048,,,,
4206,2019-03-07,170314201,44201,0.046,,,,
4207,2019-03-07,170317002,44201,0.049,,,,
4208,2019-03-08,170310001,44201,0.031,,,,
4209,2019-03-08,170310022,81102,,,,,49.0
4210,2019-03-08,170310032,44201,0.043,,,,
4211,2019-03-08,170310076,44201,0.028,,,,
4212,2019-03-08,170310119,42101,,0.4,,,
4213,2019-03-08,170311003,44201,0.033,,,,
4214,2019-03-08,170311016,81102,,,,,41.0
4215,2019-03-08,170311601,44201,0.029,,,,
4216,2019-03-08,170313103,44201,0.02,,,,
4217,2019-03-08,170314002,44201,0.025,,,,
4218,2019-03-08,170314007,44201,0.044,,,,
4219,2019-03-08,170314201,44201,0.042,,,,
4220,2019-03-08,170317002,44201,0.048,,,,
4221,2019-03-09,170310001,44201,0.035,,,,
4222,2019-03-09,170310022,81102,,,,,28.0
4223,2019-03-09,170310032,44201,0.035,,,,
4224,2019-03-09,170310076,44201,0.033,,,,
4225,2019-03-09,170310119,42101,,0.4,,,
4226,2019-03-09,170311003,44201,0.034,,,,
4227,2019-03-09,170311016,81102,,,,,33.0
4228,2019-03-09,170311601,44201,0.035,,,,
4229,2019-03-09,170313103,44201,0.029,,,,
4230,2019-03-09,170314002,44201,0.031,,,,
4231,2019-03-09,170314007,44201,0.04,,,,
4232,2019-03-09,170314201,44201,0.041,,,,
4233,2019-03-09,170317002,44201,0.039,,,,
4234,2019-03-10,170310001,44201,0.049,,,,
4235,2019-03-10,170310022,81102,,,,,16.0
4236,2019-03-10,170310032,44201,0.045,,,,
4237,2019-03-10,170310076,44201,0.049,,,,
4238,2019-03-10,170310119,42101,,0.2,,,
4239,2019-03-10,170311003,44201,0.044,,,,
4240,2019-03-10,170311016,81102,,,,,12.0
4241,2019-03-10,170311601,44201,0.048,,,,
4242,2019-03-10,170313103,44201,0.043,,,,
4243,2019-03-10,170314002,44201,0.047,,,,
4244,2019-03-10,170314007,44201,0.053,,,,
4245,2019-03-10,170314201,44201,0.051,,,,
4246,2019-03-10,170317002,44201,0.051,,,,
4247,2019-03-11,170310001,44201,0.046,,,,
4248,2019-03-11,170310022,81102,,,,,26.0
4249,2019-03-11,170310032,44201,0.041,,,,
4250,2019-03-11,170310076,44201,0.044,,,,
4251,2019-03-11,170310119,42101,,0.2,,,
4252,2019-03-11,170311003,44201,0.046,,,,
4253,2019-03-11,170311016,81102,,,,,22.0
4254,2019-03-11,170311601,44201,0.047,,,,
4255,2019-03-11,170313103,44201,0.036,,,,
4256,2019-03-11,170314002,44201,0.045,,,,
4257,2019-03-11,170314007,44201,0.051,,,,
4258,2019-03-11,170314201,44201,0.049,,,,
4259,2019-03-11,170317002,44201,0.051,,,,
4260,2019-03-12,170310001,44201,0.046,,,,
4261,2019-03-12,170310022,81102,,,,,33.0
4262,2019-03-12,170310032,44201,0.042,,,,
4263,2019-03-12,170310076,44201,0.044,,,,
4264,2019-03-12,170310119,42101,,0.5,,,
4265,2019-03-12,170311016,81102,,,,,35.0
4266,2019-03-12,170311601,44201,0.045,,,,
4267,2019-03-12,170313103,44201,0.035,,,,
4268,2019-03-12,170314002,44201,0.039,,,,
4269,2019-03-12,170314007,44201,0.047,,,,
4270,2019-03-12,170314201,44201,0.044,,,,
4271,2019-03-12,170317002,44201,0.041,,,,
4272,2019-03-13,170310001,44201,0.036,,,,
4273,2019-03-13,170310022,81102,,,,,16.0
4274,2019-03-13,170310032,44201,0.036,,,,
4275,2019-03-13,170310076,44201,0.038,,,,
4276,2019-03-13,170310119,42101,,0.3,,,
4277,2019-03-13,170311003,44201,0.035,,,,
4278,2019-03-13,170311016,81102,,,,,20.0
4279,2019-03-13,170311601,44201,0.04,,,,
4280,2019-03-13,170313103,44201,0.033,,,,
4281,2019-03-13,170314002,44201,0.033,,,,
4282,2019-03-13,170314007,44201,0.038,,,,
4283,2019-03-13,170314201,44201,0.037,,,,
4284,2019-03-13,170317002,44201,0.037,,,,
4285,2019-03-14,170310001,44201,0.041,,,,
4286,2019-03-14,170310022,81102,,,,,16.0
4287,2019-03-14,170310032,44201,0.038,,,,
4288,2019-03-14,170310076,44201,0.041,,,,
4289,2019-03-14,170310119,42602,,,,21.5,
4290,2019-03-14,170311003,44201,0.038,,,,
4291,2019-03-14,170311016,81102,,,,,13.0
4292,2019-03-14,170311601,44201,0.04,,,,
4293,2019-03-14,170313103,44201,0.039,,,,
4294,2019-03-14,170314002,44201,0.041,,,,
4295,2019-03-14,170314007,44201,0.043,,,,
4296,2019-03-14,170314201,44201,0.041,,,,
4297,2019-03-14,170317002,44201,0.04,,,,
4298,2019-03-15,170310001,44201,0.04,,,,
4299,2019-03-15,170310022,81102,,,,,19.0
4300,2019-03-15,170310032,44201,0.036,,,,
4301,2019-03-15,170310076,44201,0.039,,,,
4302,2019-03-15,170310119,42602,,,,34.5,
4303,2019-03-15,170311003,44201,0.04,,,,
4304,2019-03-15,170311016,81102,,,,,10.0
4305,2019-03-15,170311601,44201,0.04,,,,
4306,2019-03-15,170313103,44201,0.033,,,,
4307,2019-03-15,170314002,44201,0.04,,,,
4308,2019-03-15,170314007,44201,0.044,,,,
4309,2019-03-15,170314201,44201,0.04,,,,
4310,2019-03-15,170317002,44201,0.042,,,,
4311,2019-03-16,170310001,44201,0.045,,,,
4312,2019-03-16,170310022,81102,,,,,18.0
4313,2019-03-16,170310032,44201,0.045,,,,
4314,2019-03-16,170310076,44201,0.044,,,,
4315,2019-03-16,170310119,42602,,,,42.6,
4316,2019-03-16,170311003,44201,0.042,,,,
4317,2019-03-16,170311016,81102,,,,,16.0
4318,2019-03-16,170311601,44201,0.042,,,,
4319,2019-03-16,170313103,44201,0.04,,,,
4320,2019-03-16,170314002,44201,0.043,,,,
4321,2019-03-16,170314007,44201,0.047,,,,
4322,2019-03-16,170314201,44201,0.043,,,,
4323,2019-03-16,170317002,44201,0.048,,,,
4324,2019-03-17,170310001,44201,0.046,,,,
4325,2019-03-17,170310022,81102,,,,,22.0
4326,2019-03-17,170310032,44201,0.04,,,,
4327,2019-03-17,170310076,44201,0.043,,,,
4328,2019-03-17,170310119,42602,,,,47.8,
4329,2019-03-17,170311003,44201,0.044,,,,
4330,2019-03-17,170311016,81102,,,,,22.0
4331,2019-03-17,170311601,44201,0.044,,,,
4332,2019-03-17,170313103,44201,0.042,,,,
4333,2019-03-17,170314002,44201,0.043,,,,
4334,2019-03-17,170314007,44201,0.05,,,,
4335,2019-03-17,170314201,44201,0.045,,,,
4336,2019-03-17,170317002,44201,0.045,,,,
4337,2019-03-18,170310001,44201,0.047,,,,
4338,2019-03-18,170310022,81102,,,,,39.0
4339,2019-03-18,170310032,44201,0.035,,,,
4340,2019-03-18,170310076,44201,0.045,,,,
4341,2019-03-18,170310119,42101,,0.1,,,
4342,2019-03-18,170311003,44201,0.045,,,,
4343,2019-03-18,170311016,81102,,,,,30.0
4344,2019-03-18,170311601,44201,0.047,,,,
4345,2019-03-18,170313103,44201,0.042,,,,
4346,2019-03-18,170314002,44201,0.045,,,,
4347,2019-03-18,170314007,44201,0.049,,,,
4348,2019-03-18,170314201,44201,0.046,,,,
4349,2019-03-18,170317002,44201,0.04,,,,
4350,2019-03-19,170310001,44201,0.047,,,,
4351,2019-03-19,170310022,81102,,,,,46.0
4352,2019-03-19,170310032,44201,0.044,,,,
4353,2019-03-19,170310076,44201,0.046,,,,
4354,2019-03-19,170310119,42101,,0.4,,,
4355,2019-03-19,170311003,44201,0.044,,,,
4356,2019-03-19,170311016,81102,,,,,36.0
4357,2019-03-19,170311601,44201,0.047,,,,
4358,2019-03-19,170313103,44201,0.045,,,,
4359,2019-03-19,170314002,42602,,,,49.3,
4360,2019-03-19,170314007,44201,0.051,,,,
4361,2019-03-19,170314201,44201,0.048,,,,
4362,2019-03-19,170317002,44201,0.045,,,,
4363,2019-03-20,170310001,44201,0.03,,,,
4364,2019-03-20,170310022,81102,,,,,33.0
4365,2019-03-20,170310032,44201,0.028,,,,
4366,2019-03-20,170310076,44201,0.028,,,,
4367,2019-03-20,170310119,42101,,0.5,,,
4368,2019-03-20,170311003,44201,0.033,,,,
4369,2019-03-20,170311016,81102,,,,,29.0
4370,2019-03-20,170311601,44201,0.031,,,,
4371,2019-03-20,170313103,44201,0.033,,,,
4372,2019-03-20,170314002,42602,,,,40.1,
4373,2019-03-20,170314007,44201,0.035,,,,
4374,2019-03-20,170314201,44201,0.032,,,,
4375,2019-03-20,170317002,44201,0.034,,,,
4376,2019-03-21,170310001,44201,0.033,,,,
4377,2019-03-21,170310022,81102,,,,,25.0
4378,2019-03-21,170310032,44201,0.034,,,,
4379,2019-03-21,170310076,44201,0.033,,,,
4380,2019-03-21,170310119,42101,,0.4,,,
4381,2019-03-21,170311003,44201,0.035,,,,
4382,2019-03-21,170311016,81102,,,,,23.0
4383,2019-03-21,170311601,44201,0.037,,,,
4384,2019-03-21,170313103,44201,0.031,,,,
4385,2019-03-21,170314002,42602,,,,28.0,
4386,2019-03-21,170314007,44201,0.039,,,,
4387,2019-03-21,170314201,44201,0.039,,,,
