"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE","airnowval","aqsval"
"06/21/2019","AQS","170311016","4","30","ug/m3 SC","28","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","30"
"06/22/2019","AQS","170311016","4","29","ug/m3 SC","27","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","29"
"06/23/2019","AQS","170311016","4","15","ug/m3 SC","14","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","15"
"06/24/2019","AQS","170311016","4","16","ug/m3 SC","15","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","16"
"06/25/2019","AQS","170311016","4","37","ug/m3 SC","34","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","37"
"06/26/2019","AQS","170311016","4","34","ug/m3 SC","31","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","34"
"07/13/2019","AQS","170311016","4","41","ug/m3 SC","38","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","41"
"07/16/2019","AQS","170311016","4","33","ug/m3 SC","31","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","33"
"07/18/2019","AQS","170311016","4","33","ug/m3 SC","31","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","33"
"07/19/2019","AQS","170311016","4","48","ug/m3 SC","44","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","48"
"07/20/2019","AQS","170311016","4","31","ug/m3 SC","29","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","31"
"07/21/2019","AQS","170311016","4","17","ug/m3 SC","16","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","17"
"07/22/2019","AQS","170311016","4","24","ug/m3 SC","22","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","24"
"07/29/2019","AQS","170311016","4","37","ug/m3 SC","34","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","37"
"07/30/2019","AQS","170311016","4","27","ug/m3 SC","25","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","27"
"08/06/2019","AQS","170311016","4","27","ug/m3 SC","25","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","27"
"08/11/2019","AQS","170311016","4","39","ug/m3 SC","36","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","39"
"08/12/2019","AQS","170311016","4","39","ug/m3 SC","36","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","39"
"08/13/2019","AQS","170311016","4","35","ug/m3 SC","32","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","35"
"08/14/2019","AQS","170311016","4","33","ug/m3 SC","31","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","33"
"08/15/2019","AQS","170311016","4","28","ug/m3 SC","26","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","28"
"08/16/2019","AQS","170311016","4","45","ug/m3 SC","42","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","45"
"08/17/2019","AQS","170311016","4","27","ug/m3 SC","25","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","27"
"08/18/2019","AQS","170311016","4","19","ug/m3 SC","18","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","19"
"08/19/2019","AQS","170311016","4","39","ug/m3 SC","36","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","39"
"08/20/2019","AQS","170311016","4","35","ug/m3 SC","32","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","35"
"08/21/2019","AQS","170311016","4","30","ug/m3 SC","28","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","30"
"08/26/2019","AQS","170311016","4","21","ug/m3 SC","19","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","21"
"09/13/2019","AQS","170311016","4","18","ug/m3 SC","17","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","18"
"09/14/2019","AQS","170311016","4","24","ug/m3 SC","22","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","24"
"09/15/2019","AQS","170311016","4","17","ug/m3 SC","16","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","17"
"09/16/2019","AQS","170311016","4","19","ug/m3 SC","18","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","19"
"09/17/2019","AQS","170311016","4","31","ug/m3 SC","29","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","31"
"09/18/2019","AQS","170311016","4","38","ug/m3 SC","35","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","38"
"09/19/2019","AQS","170311016","4","55","ug/m3 SC","51","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","55"
"09/20/2019","AQS","170311016","4","62","ug/m3 SC","54","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","62"
"09/21/2019","AQS","170311016","4","39","ug/m3 SC","36","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","39"
"09/22/2019","AQS","170311016","4","19","ug/m3 SC","18","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","19"
"09/23/2019","AQS","170311016","4","20","ug/m3 SC","19","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","20"
"09/24/2019","AQS","170311016","4","58","ug/m3 SC","52","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","58"
"09/25/2019","AQS","170311016","4","30","ug/m3 SC","28","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","30"
"09/26/2019","AQS","170311016","4","36","ug/m3 SC","33","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","36"
"09/27/2019","AQS","170311016","4","32","ug/m3 SC","30","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","32"
"09/28/2019","AQS","170311016","4","12","ug/m3 SC","11","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","12"
"09/29/2019","AQS","170311016","4","17","ug/m3 SC","16","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","17"
"09/30/2019","AQS","170311016","4","47","ug/m3 SC","44","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","47"
"10/01/2019","AQS","170311016","4","50","ug/m3 SC","46","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","50"
"10/02/2019","AQS","170311016","4","10","ug/m3 SC","9","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","10"
"10/03/2019","AQS","170311016","4","17","ug/m3 SC","16","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","17"
"10/04/2019","AQS","170311016","4","18","ug/m3 SC","17","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","18"
"10/05/2019","AQS","170311016","4","26","ug/m3 SC","24","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","26"
"10/09/2019","AQS","170311016","4","47","ug/m3 SC","44","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","47"
"10/10/2019","AQS","170311016","4","39","ug/m3 SC","36","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","39"
"10/11/2019","AQS","170311016","4","18","ug/m3 SC","17","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","18"
"10/12/2019","AQS","170311016","4","31","ug/m3 SC","29","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","31"
"10/13/2019","AQS","170311016","4","22","ug/m3 SC","20","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","22"
"10/14/2019","AQS","170311016","4","36","ug/m3 SC","33","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","36"
"10/15/2019","AQS","170311016","4","46","ug/m3 SC","43","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","46"
"10/16/2019","AQS","170311016","4","22","ug/m3 SC","20","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","22"
"10/17/2019","AQS","170311016","4","27","ug/m3 SC","25","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","27"
"10/18/2019","AQS","170311016","4","56","ug/m3 SC","51","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","56"
"10/19/2019","AQS","170311016","4","44","ug/m3 SC","41","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","44"
"10/20/2019","AQS","170311016","4","27","ug/m3 SC","25","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","27"
"10/21/2019","AQS","170311016","4","33","ug/m3 SC","31","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","33"
"10/22/2019","AQS","170311016","4","27","ug/m3 SC","25","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","27"
"10/23/2019","AQS","170311016","4","48","ug/m3 SC","44","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","48"
"10/24/2019","AQS","170311016","4","28","ug/m3 SC","26","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","28"
"10/25/2019","AQS","170311016","4","39","ug/m3 SC","36","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","39"
"10/26/2019","AQS","170311016","4","37","ug/m3 SC","34","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","37"
"10/27/2019","AQS","170311016","4","25","ug/m3 SC","23","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","25"
"10/28/2019","AQS","170311016","4","41","ug/m3 SC","38","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","41"
"10/29/2019","AQS","170311016","4","25","ug/m3 SC","23","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","25"
"10/30/2019","AQS","170311016","4","18","ug/m3 SC","17","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","18"
"10/31/2019","AQS","170311016","4","18","ug/m3 SC","17","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","18"
"11/01/2019","AQS","170311016","4","42","ug/m3 SC","39","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","42"
"11/02/2019","AQS","170311016","4","22","ug/m3 SC","20","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","22"
"11/03/2019","AQS","170311016","4","25","ug/m3 SC","23","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","25"
"11/04/2019","AQS","170311016","4","31","ug/m3 SC","29","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","31"
"11/16/2019","AQS","170311016","4","43","ug/m3 SC","40","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","43"
"11/17/2019","AQS","170311016","4","34","ug/m3 SC","31","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","34"
"11/18/2019","AQS","170311016","4","34","ug/m3 SC","31","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","34"
"11/19/2019","AQS","170311016","4","36","ug/m3 SC","33","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","36"
"11/20/2019","AQS","170311016","4","40","ug/m3 SC","37","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","40"
"11/21/2019","AQS","170311016","4","22","ug/m3 SC","20","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","22"
"12/06/2019","AQS","170311016","4","29","ug/m3 SC","27","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","29"
"12/07/2019","AQS","170311016","4","33","ug/m3 SC","31","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","33"
"12/08/2019","AQS","170311016","4","33","ug/m3 SC","31","VILLAGE HALL","1","100.0000","81102","PM10 Total 0-10um STP","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.80118","-87.832349",".","33"
