"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE","airnowval","aqsval"
"06/26/2020","AQS","170311003","2","0.03","ppm","28","TAFT HS","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163",".","0.03"
"06/27/2020","AQS","170311003","2","0.051","ppm","47","TAFT HS","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163",".","0.051"
"06/28/2020","AQS","170311003","2","0.05","ppm","46","TAFT HS","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163",".","0.05"
"06/29/2020","AQS","170311003","2","0.042","ppm","39","TAFT HS","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163",".","0.042"
"06/30/2020","AirNow","170311003","2","0.052","ppm","48","TAFT HS","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163","0.052","."
"07/01/2020","AQS","170311003","2","0.058","ppm","61","TAFT HS","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163",".","0.058"
"07/02/2020","AQS","170311003","2","0.056","ppm","54","TAFT HS","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163",".","0.056"
"07/03/2020","AQS","170311003","2","0.061","ppm","71","TAFT HS","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163",".","0.061"
"07/04/2020","AQS","170311003","2","0.049","ppm","45","TAFT HS","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163",".","0.049"
"07/05/2020","AQS","170311003","2","0.044","ppm","41","TAFT HS","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163",".","0.044"
"07/06/2020","AQS","170311003","2","0.067","ppm","90","TAFT HS","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163",".","0.067"
"07/07/2020","AQS","170311003","2","0.081","ppm","136","TAFT HS","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163",".","0.081"
"07/08/2020","AirNow","170311003","2","0.076","ppm","119","TAFT HS","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163","0.076","."
"07/09/2020","AirNow","170311003","2","0.071","ppm","101","TAFT HS","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163","0.071","."
"07/10/2020","AirNow","170311003","2","0.056","ppm","54","TAFT HS","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163","0.056","."
"07/11/2020","AirNow","170311003","2","0.065","ppm","84","TAFT HS","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163","0.065","."
"07/12/2020","AirNow","170311003","2","0.04","ppm","37","TAFT HS","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163","0.04","."
"07/13/2020","AirNow","170311003","2","0.047","ppm","44","TAFT HS","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163","0.047","."
"07/14/2020","AirNow","170311003","2","0.068","ppm","93","TAFT HS","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163","0.068","."
"07/17/2020","AirNow","170311003","2","0.056","ppm","54","TAFT HS","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163","0.056","."
"07/18/2020","AirNow","170311003","2","0.036","ppm","33","TAFT HS","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163","0.036","."
"07/19/2020","AirNow","170311003","2","0.03","ppm","28","TAFT HS","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163","0.03","."
"07/20/2020","AirNow","170311003","2","0.04","ppm","37","TAFT HS","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163","0.04","."
"07/21/2020","AirNow","170311003","2","0.033","ppm","31","TAFT HS","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163","0.033","."
"07/22/2020","AirNow","170311003","2","0.035","ppm","32","TAFT HS","24","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163","0.035","."
"07/23/2020","AQS","170311003","2","0.039","ppm","36","TAFT HS","14","82.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163",".","0.039"
"07/24/2020","AQS","170311003","2","0.048","ppm","44","TAFT HS","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163",".","0.048"
"07/25/2020","AQS","170311003","2","0.059","ppm","64","TAFT HS","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163",".","0.059"
"07/26/2020","AQS","170311003","2","0.033","ppm","31","TAFT HS","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163",".","0.033"
"07/27/2020","AQS","170311003","2","0.033","ppm","31","TAFT HS","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163",".","0.033"
"07/28/2020","AQS","170311003","2","0.037","ppm","34","TAFT HS","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163",".","0.037"
"07/29/2020","AQS","170311003","2","0.045","ppm","42","TAFT HS","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163",".","0.045"
"07/30/2020","AQS","170311003","2","0.028","ppm","26","TAFT HS","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163",".","0.028"
"07/31/2020","AQS","170311003","2","0.029","ppm","27","TAFT HS","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163",".","0.029"
"08/01/2020","AQS","170311003","2","0.036","ppm","33","TAFT HS","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163",".","0.036"
"08/02/2020","AQS","170311003","2","0.035","ppm","32","TAFT HS","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163",".","0.035"
"08/03/2020","AQS","170311003","2","0.019","ppm","18","TAFT HS","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163",".","0.019"
"08/04/2020","AQS","170311003","2","0.03","ppm","28","TAFT HS","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163",".","0.03"
"08/05/2020","AQS","170311003","2","0.031","ppm","29","TAFT HS","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163",".","0.031"
"08/06/2020","AQS","170311003","2","0.051","ppm","47","TAFT HS","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163",".","0.051"
"08/07/2020","AQS","170311003","2","0.054","ppm","50","TAFT HS","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163",".","0.054"
"08/08/2020","AQS","170311003","2","0.052","ppm","48","TAFT HS","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163",".","0.052"
"08/09/2020","AQS","170311003","2","0.047","ppm","44","TAFT HS","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163",".","0.047"
"08/10/2020","AQS","170311003","2","0.045","ppm","42","TAFT HS","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163",".","0.045"
"08/11/2020","AQS","170311003","2","0.036","ppm","33","TAFT HS","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163",".","0.036"
"08/12/2020","AQS","170311003","2","0.047","ppm","44","TAFT HS","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163",".","0.047"
"08/13/2020","AQS","170311003","2","0.061","ppm","71","TAFT HS","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163",".","0.061"
"08/14/2020","AQS","170311003","2","0.067","ppm","90","TAFT HS","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163",".","0.067"
"08/15/2020","AQS","170311003","2","0.078","ppm","126","TAFT HS","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163",".","0.078"
"08/16/2020","AQS","170311003","2","0.038","ppm","35","TAFT HS","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163",".","0.038"
"08/17/2020","AQS","170311003","2","0.036","ppm","33","TAFT HS","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163",".","0.036"
"08/18/2020","AQS","170311003","2","0.02","ppm","19","TAFT HS","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163",".","0.02"
"08/19/2020","AQS","170311003","2","0.028","ppm","26","TAFT HS","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163",".","0.028"
"08/20/2020","AQS","170311003","2","0.055","ppm","51","TAFT HS","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163",".","0.055"
"08/21/2020","AQS","170311003","2","0.059","ppm","64","TAFT HS","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163",".","0.059"
"08/22/2020","AQS","170311003","2","0.046","ppm","43","TAFT HS","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163",".","0.046"
"08/23/2020","AQS","170311003","2","0.045","ppm","42","TAFT HS","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163",".","0.045"
"08/24/2020","AQS","170311003","2","0.047","ppm","44","TAFT HS","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163",".","0.047"
"08/25/2020","AQS","170311003","2","0.049","ppm","45","TAFT HS","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163",".","0.049"
"08/26/2020","AQS","170311003","2","0.05","ppm","46","TAFT HS","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163",".","0.05"
"08/27/2020","AQS","170311003","2","0.043","ppm","40","TAFT HS","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163",".","0.043"
"08/28/2020","AQS","170311003","2","0.033","ppm","31","TAFT HS","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163",".","0.033"
"08/29/2020","AQS","170311003","2","0.034","ppm","31","TAFT HS","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163",".","0.034"
"08/30/2020","AQS","170311003","2","0.027","ppm","25","TAFT HS","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163",".","0.027"
"08/31/2020","AQS","170311003","2","0.045","ppm","42","TAFT HS","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163",".","0.045"
"09/01/2020","AQS","170311003","2","0.029","ppm","27","TAFT HS","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163",".","0.029"
"09/02/2020","AQS","170311003","2","0.039","ppm","36","TAFT HS","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163",".","0.039"
"09/03/2020","AQS","170311003","2","0.04","ppm","37","TAFT HS","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163",".","0.04"
"09/04/2020","AQS","170311003","2","0.032","ppm","30","TAFT HS","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163",".","0.032"
"09/05/2020","AQS","170311003","2","0.036","ppm","33","TAFT HS","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163",".","0.036"
"09/06/2020","AQS","170311003","2","0.03","ppm","28","TAFT HS","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163",".","0.03"
"09/07/2020","AQS","170311003","2","0.027","ppm","25","TAFT HS","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163",".","0.027"
"09/08/2020","AQS","170311003","2","0.023","ppm","21","TAFT HS","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163",".","0.023"
"09/09/2020","AQS","170311003","2","0.019","ppm","18","TAFT HS","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163",".","0.019"
"09/10/2020","AQS","170311003","2","0.026","ppm","24","TAFT HS","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163",".","0.026"
"09/11/2020","AQS","170311003","2","0.025","ppm","23","TAFT HS","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163",".","0.025"
"09/12/2020","AQS","170311003","2","0.017","ppm","16","TAFT HS","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163",".","0.017"
"09/13/2020","AQS","170311003","2","0.028","ppm","26","TAFT HS","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163",".","0.028"
"09/14/2020","AQS","170311003","2","0.029","ppm","27","TAFT HS","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163",".","0.029"
"09/15/2020","AQS","170311003","2","0.039","ppm","36","TAFT HS","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163",".","0.039"
"09/16/2020","AQS","170311003","2","0.048","ppm","44","TAFT HS","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163",".","0.048"
"09/17/2020","AQS","170311003","2","0.03","ppm","28","TAFT HS","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163",".","0.03"
"09/18/2020","AQS","170311003","2","0.031","ppm","29","TAFT HS","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.9843323270383","-87.7920016971163",".","0.031"
